investor_id,age,gender,city_tier,income_bracket,occupation,education,primary_platform,years_investing,financial_literacy_score,self_reported_risk_appetite,monthly_savings_inr,total_portfolio_value_inr,has_aa_consent,direct_equity_inr,mutual_funds_inr,epf_inr,nps_inr,gold_physical_inr,gold_digital_inr,fixed_deposits_inr,ppf_inr,real_estate_estimate_inr,total_tracked_wealth_inr,total_estimated_wealth_inr,pct_wealth_on_single_platform,wealth_fragmentation_score,num_mutual_funds,num_direct_stocks,num_total_instruments,perceived_diversification_score,actual_diversification_score,diversification_gap,unique_underlying_stocks_in_mf,top15_stocks_cover_pct_of_mf,top_sector,top_sector_concentration_pct,top3_instruments_weight_pct,herfindahl_index,overlap_risk_flag,high_concentration_flag,knows_what_var_is,knows_sharpe_ratio,checks_portfolio_correlation,checks_sector_concentration,uses_stop_loss,simulates_before_trading,tracks_all_assets_in_one_place,risk_awareness_score_out_of_10,total_loss_last_18mo_inr,main_pain_point,would_use_parakh_simulator,willingness_to_pay_monthly_inr,preferred_channel,heard_of_account_aggregator,equity_to_total_wealth_pct,epf_gold_fd_share_pct,risk_loss_ratio,parakh_need_score
INV0534,34,Male,Tier 2,10L-20L,Salaried-Private,Graduate,Groww,7,8,Aggressive,15685,2400325,1,1495554,904771,1175872,0,426776,69776,411972,0,0,4063861,4993411,41.6439,6,6,11,17,10.0,2.5613,7.44,40,78.2764,Diversified,44.8805,55.4984,0.1365,1,0,1,1,1,1,0,0,1,7.1134,55768,No idea what will happen if a stock falls,1,507,Web,1,48.1,51.9,2.248,5.5267
INV0535,46,Female,Tier 1,10L-20L,Freelancer,12th Pass,Angel One,3,5,Conservative,23033,1787332,0,542789,1244543,0,0,0,0,1208069,0,0,2870082,2870082,60.4807,4,3,2,5,4.2345,1.0,3.23,27,80.7608,Diversified,59.7093,96.9938,0.43,1,1,0,0,0,1,1,0,0,3.4379,12850,No idea what will happen if a stock falls,1,269,Mobile App,0,62.3,37.7,1.057,4.6075
INV0536,24,Female,Tier 2,6L-10L,Student,12th Pass,5paisa,1,3,Conservative,8667,70453,1,28633,41820,0,0,382440,0,0,0,0,72483,493830,12.1767,3,3,6,9,6.2117,2.8154,3.4,18,65.4072,Diversified,46.9158,68.2035,0.186,1,1,0,0,0,0,0,0,1,0.6538,0,Can't track all investments in one place,0,0,WhatsApp Bot,1,14.3,85.7,1.6756,5.4655
INV0537,26,Female,Tier 1,50L+,Salaried-Private,Post-Graduate,Groww,1,5,Moderate,90817,1586619,0,672575,914044,1158165,0,0,0,1626068,0,0,3844787,4018493,49.7366,5,5,6,11,7.8807,1.0,6.88,24,81.9986,Diversified,51.5121,73.3825,0.2468,1,1,0,1,0,0,0,0,0,3.1568,9845,Don't understand how macros affect my stocks,1,1230,Mobile App,0,39.5,60.5,1.2183,6.1663
INV0538,38,Female,Tier 2,3L-6L,Business Owner,Graduate,Groww,5,7,Moderate,4293,599477,0,377183,222294,0,0,143010,0,0,123390,4375283,771798,5574813,29.8112,5,9,11,20,10.0,4.5323,5.47,76,57.7377,Diversified,54.1653,47.0363,0.1154,0,0,1,1,1,1,1,0,0,6.9409,3990,Panic during market crashes,0,0,Mobile App,0,10.8,89.2,0.2645,4.4816
INV0539,33,Male,Tier 1,3L-6L,Business Owner,Graduate,Groww,3,5,Aggressive,7150,168477,1,75585,92892,0,0,338325,0,0,0,0,155981,508453,31.5007,3,3,14,17,10.0,3.3431,6.66,29,60.8817,Diversified,52.2647,55.4418,0.1604,0,1,0,0,0,0,1,0,1,2.9281,26920,Don't know if I'm really diversified,1,122,WhatsApp Bot,1,33.1,66.9,11.921,5.8439
INV0540,35,Male,Tier 1,20L-50L,Salaried-Private,Post-Graduate,Zerodha,1,6,Moderate,43773,480930,0,191893,289037,379622,0,323909,32590,0,156045,0,1118453,1422045,29.0807,6,10,7,17,10.0,4.0553,5.94,75,62.2524,Diversified,59.5781,49.7961,0.1239,0,0,1,1,1,1,0,0,0,4.9357,10150,Can't track all investments in one place,1,466,Mobile App,1,33.8,66.2,1.0563,5.5191
INV0541,32,Female,Tier 1,6L-10L,Self-Employed,Graduate,Upstox,3,5,Moderate,7402,273580,0,162555,111025,0,0,153773,0,743207,0,0,1048802,1324920,26.3192,5,9,6,15,10.0,1.8319,8.17,65,80.0223,Diversified,49.3024,68.207,0.1841,1,1,0,0,0,1,0,0,1,2.1597,12965,Panic during market crashes,1,145,Web,0,20.6,79.4,1.5415,7.0071
INV0542,44,Male,Tier 2,50L+,Self-Employed,12th Pass,Upstox,4,5,Moderate,88175,6010985,0,1677601,4333384,0,0,140894,0,14459843,0,6234594,19611380,24519148,24.5897,5,4,13,17,10.0,1.7967,8.2,35,64.2097,Diversified,68.9757,74.7032,0.2886,0,1,1,0,0,1,1,0,0,4.3794,22346,Don't know if I'm really diversified,0,0,Mobile App,0,24.5,75.5,0.7542,6.3365
INV0543,47,Male,Tier 2,3L-6L,Salaried-Govt,Graduate,Angel One,4,6,Moderate,8648,193274,1,96290,96984,149891,0,154355,86028,0,59686,0,481715,681362,36.4289,5,8,6,14,10.0,3.8379,6.16,58,65.8174,Diversified,57.853,49.7754,0.1235,1,0,1,1,1,0,0,0,1,3.8281,9436,Panic during market crashes,1,128,Mobile App,1,28.4,71.6,11.8107,5.9319
INV0544,41,Female,Tier 1,20L-50L,Business Owner,Post-Graduate,Zerodha,7,8,Moderate,23535,2023577,0,761862,1261715,0,1153084,0,0,4039024,0,0,6745730,6745730,26.4299,6,6,8,14,9.049,2.5475,6.5,36,72.1339,Diversified,50.6622,65.0078,0.1718,1,1,1,1,0,0,0,0,0,4.8358,602,Panic during market crashes,0,0,Mobile App,0,30.0,70.0,1.2416,5.7551
INV0545,33,Male,Tier 1,6L-10L,Salaried-Private,12th Pass,Upstox,4,6,Moderate,9923,304859,0,116400,188459,291449,0,448798,39399,0,0,0,569822,1076593,28.1389,5,11,4,15,10.0,1.3705,8.63,87,79.7517,Diversified,49.1733,68.7812,0.2042,1,1,0,0,0,0,1,0,1,3.0738,846,No idea what will happen if a stock falls,1,173,Mobile App,0,28.3,71.7,3.4055,6.9445
INV0546,51,Male,Tier 2,50L+,Self-Employed,12th Pass,Upstox,5,6,Moderate,76690,6054437,0,1909959,4144478,0,0,140170,0,13806469,0,4968030,19498573,23376032,22.6068,6,6,8,14,9.7701,1.2759,8.49,48,74.3634,Diversified,68.2068,73.5654,0.2705,1,1,1,0,0,1,1,0,0,4.6897,21898,Don't know if I'm really diversified,0,0,Mobile App,0,25.9,74.1,0.39,6.6075
INV0547,34,Male,Tier 2,10L-20L,Salaried-Private,Graduate,Groww,7,8,Aggressive,14628,2215360,1,1396766,818594,1031515,0,403891,69494,447007,0,0,4338370,4769736,48.7351,6,6,13,19,10.0,2.9812,7.02,44,74.372,Diversified,45.8275,54.4144,0.131,1,0,1,1,1,1,0,0,1,7.5,48605,No idea what will happen if a stock falls,1,435,Web,1,46.4,53.6,1.3551,5.016
INV0548,44,Male,Tier 2,3L-6L,Salaried-Private,10th Pass,Zerodha,2,4,Aggressive,4774,126991,0,66509,60482,150030,60187,192986,42164,630640,0,0,940619,1387767,16.699,6,4,8,12,8.0,2.7,5.3,31,68.3348,Diversified,55.5038,68.3483,0.1921,1,1,0,0,0,1,1,0,0,2.256,21947,Panic during market crashes,1,125,Web,0,9.2,90.8,11.2639,6.3702
INV0549,46,Male,Tier 1,<3L,Salaried-Private,10th Pass,HDFC Securities,3,5,Conservative,2084,163545,0,50382,113163,120917,0,340120,31807,0,0,0,333243,579988,28.1739,6,8,2,10,9.214,1.4851,7.73,67,80.8758,Diversified,66.8414,74.6893,0.2126,1,1,0,0,0,1,0,0,0,1.5,5572,Can't track all investments in one place,1,0,Web,0,28.2,71.8,2.1484,7.3517
INV0550,26,Male,Tier 1,50L+,Self-Employed,12th Pass,HDFC Securities,2,3,Conservative,50687,1416469,1,580182,836287,0,0,275360,0,3413118,0,0,4768293,4834769,20.522,4,4,5,9,5.8746,2.2251,3.65,24,68.2169,Diversified,50.3305,69.9837,0.2236,1,1,1,0,0,0,0,0,1,1.8746,1712,Don't know if I'm really diversified,0,0,Web,1,29.3,70.7,0.07,5.1932
INV0551,52,Male,Tier 2,<3L,Salaried-Private,Post-Graduate,Upstox,2,7,Aggressive,4359,83212,0,43877,39335,25858,0,315914,0,418981,0,3437770,499088,5279625,9.5668,5,6,4,10,7.6951,1.6561,6.04,36,74.6041,Diversified,49.7293,72.3099,0.2208,1,1,1,1,1,0,0,0,0,4.0243,21307,No idea what will happen if a stock falls,0,0,Mobile App,1,1.6,98.4,19.6413,5.771
INV0552,51,Male,Tier 2,10L-20L,Self-Employed,Graduate,Upstox,2,5,Aggressive,22529,450450,0,207055,243395,0,0,228013,21616,1110244,0,13480479,1662747,17867734,6.4955,5,5,14,19,10.0,3.687,6.31,42,62.0304,Diversified,56.9781,57.9695,0.1515,0,1,0,1,0,0,0,0,0,2.8043,2970,Panic during market crashes,0,0,Web,1,2.5,97.5,0.663,6.2126
INV0553,28,Male,Tier 1,3L-6L,Freelancer,Graduate,Zerodha,3,4,Moderate,7527,246398,1,107742,138656,0,0,219142,0,891939,90437,0,1267791,1267791,39.2186,4,8,4,12,10.0,3.1246,6.88,71,59.1197,Diversified,57.482,68.5342,0.2052,0,1,0,0,1,0,1,0,1,2.4836,0,Lost money following social media tips,0,0,Mobile App,1,19.4,80.6,0.0728,6.3502
INV0554,32,Male,Tier 2,3L-6L,Self-Employed,10th Pass,Zerodha,4,5,Conservative,5303,518046,1,221119,296927,0,0,304269,0,489741,0,0,1013938,1340647,75.7503,3,4,4,8,5.5539,1.8546,3.7,19,69.0831,Diversified,53.8193,77.9661,0.2425,1,1,0,1,0,0,0,0,1,2.1115,23173,Don't know if I'm really diversified,0,0,WhatsApp Bot,1,38.6,61.4,1.9558,5.0198
INV0555,28,Male,Tier 2,3L-6L,Salaried-Private,12th Pass,Groww,2,5,Moderate,7210,332534,0,158006,174528,159643,0,191543,0,474418,71053,0,1022300,1252491,45.0596,6,5,4,9,7.6136,1.2227,6.39,44,83.059,Diversified,53.1321,77.7576,0.2296,1,1,0,1,0,0,0,0,0,0.3864,17640,Panic during market crashes,0,0,Mobile App,1,26.5,73.5,2.7486,7.3978
INV0556,52,Male,Tier 1,6L-10L,Self-Employed,Post-Graduate,HDFC Securities,2,6,Conservative,10007,218750,0,104322,114428,0,0,97410,0,531064,115377,0,774585,904640,27.6836,5,5,3,8,6.3416,1.0,5.34,58,80.1264,Diversified,60.737,79.3329,0.2655,1,1,0,1,1,1,0,0,0,3.5973,26980,Panic during market crashes,1,290,Mobile App,0,24.2,75.8,4.8853,5.6055
INV0557,26,Female,Tier 3,10L-20L,Salaried-Private,Graduate,Groww,2,5,Aggressive,23588,479414,0,189814,289600,201294,0,55616,58036,0,0,0,709759,754719,58.7756,5,6,7,13,9.1606,1.257,7.9,32,83.0896,Diversified,51.1974,76.4227,0.263,1,1,0,0,1,1,0,0,1,3.8575,9014,Panic during market crashes,1,402,Mobile App,0,63.5,36.5,1.4837,6.3164
INV0558,38,Male,Tier 3,<3L,Salaried-Private,Graduate,Groww,4,7,Aggressive,3518,264477,0,142631,121846,152704,0,0,0,0,0,0,406124,406124,77.8265,4,4,11,15,9.2093,2.7326,6.48,22,67.5461,Diversified,53.7861,62.4833,0.1763,1,1,1,1,0,1,0,1,1,5.0231,0,Can't track all investments in one place,1,0,Mobile App,0,65.1,34.9,0.9647,5.147
INV0559,39,Male,Tier 1,10L-20L,Business Owner,Graduate,Zerodha,3,5,Conservative,15701,354999,1,171397,183602,0,319609,81517,0,0,328521,11650168,1044978,13150773,3.8822,7,5,4,9,6.4616,2.6052,3.86,18,66.0303,Diversified,59.9672,70.4027,0.2101,1,1,0,1,0,0,0,0,1,1.8589,15962,No idea what will happen if a stock falls,1,349,Web,1,2.7,97.3,2.6373,6.1929
INV0560,39,Female,Tier 1,6L-10L,Salaried-Private,Graduate,Groww,5,8,Aggressive,10197,828083,0,413933,414150,489029,0,0,0,222917,0,0,1519435,1613738,54.1187,4,3,11,14,8.3679,2.8834,5.48,20,65.499,Diversified,46.3327,68.229,0.1842,1,1,1,1,1,1,1,1,0,8.3057,6923,Panic during market crashes,1,187,Web,0,51.3,48.7,0.5941,3.6102
INV0561,44,Male,Tier 3,<3L,Salaried-Govt,Graduate,HDFC Securities,6,7,Conservative,1812,267256,1,93102,174154,204073,0,110624,0,0,75261,10812070,598810,11675983,2.2764,6,3,2,5,4.6911,1.4147,3.28,19,72.7707,Diversified,59.879,81.5805,0.2719,1,1,1,1,0,1,0,1,1,4.9267,12247,No idea what will happen if a stock falls,1,0,Mobile App,1,2.3,97.7,4.8425,4.7201
INV0562,48,Female,Tier 2,3L-6L,Salaried-Private,12th Pass,Groww,5,4,Moderate,3059,496404,0,228610,267794,346249,0,221918,0,534843,0,0,1385791,1460504,42.9747,5,8,6,14,9.3396,3.2239,6.12,90,76.0969,Diversified,51.2208,43.8062,0.1115,1,0,1,0,0,0,0,0,0,1.7201,0,No idea what will happen if a stock falls,0,0,Mobile App,0,34.0,66.0,0.6076,6.5334
INV0563,28,Male,Tier 1,10L-20L,Salaried-Private,Post-Graduate,Angel One,3,7,Aggressive,24082,710395,1,430779,279616,335474,0,154006,41543,0,0,0,1106104,1339035,48.5127,5,4,12,16,10.0,3.5673,6.43,30,67.9301,Diversified,41.6704,53.8588,0.1358,1,0,1,1,1,0,0,0,1,5.3457,0,Don't know if I'm really diversified,0,0,WhatsApp Bot,1,53.1,46.9,0.0,5.284
INV0564,33,Male,Tier 2,6L-10L,Salaried-Private,Post-Graduate,5paisa,4,6,Conservative,16155,729228,0,236901,492327,353687,0,270278,37073,0,106759,0,1273681,1635456,43.8811,6,7,5,12,9.4767,2.3337,7.14,68,76.4737,Diversified,57.3727,63.7813,0.1942,1,1,0,1,1,0,1,0,0,3.785,14065,No idea what will happen if a stock falls,0,0,WhatsApp Bot,0,44.6,55.4,2.5737,6.4755
INV0565,32,Male,Tier 3,6L-10L,Salaried-Private,Graduate,Angel One,3,5,Moderate,12187,436417,0,109709,326708,321084,0,326950,0,0,0,0,734534,1021492,45.0264,4,9,5,14,10.0,2.9052,7.09,80,72.9795,Diversified,64.7747,60.2208,0.1533,1,1,0,1,0,0,0,0,0,1.5,461,Can't track all investments in one place,0,0,Mobile App,0,42.7,57.3,0.1138,6.6532
INV0566,42,Male,Tier 1,6L-10L,Salaried-Private,10th Pass,Zerodha,2,3,Conservative,12117,135243,0,0,135243,89885,0,0,0,0,0,7827717,225260,8361687,2.2404,4,5,3,8,6.5012,2.8797,3.62,37,70.932,Diversified,57.962,76.2137,0.2404,1,1,0,0,0,0,0,0,0,0.0,13380,Panic during market crashes,0,0,Mobile App,0,1.6,98.4,4.8404,5.9726
INV0567,38,Male,Tier 2,6L-10L,Self-Employed,12th Pass,Upstox,3,5,Aggressive,10329,527101,1,229618,297483,0,0,497731,0,0,117111,0,592781,975347,47.1579,4,3,10,13,7.8215,3.3894,4.43,28,58.7142,Diversified,51.9189,66.3957,0.2139,0,1,1,0,1,0,0,0,1,4.0177,20887,Don't know if I'm really diversified,0,0,Web,1,54.0,46.0,3.9107,4.84
INV0568,32,Male,Tier 1,20L-50L,Salaried-Private,12th Pass,Zerodha,2,4,Moderate,57940,3020583,1,790277,2230306,937874,0,0,0,5251210,0,0,9264879,9754647,49.5505,5,5,4,9,6.6192,2.8285,3.79,43,63.2395,Diversified,63.7545,68.6644,0.202,0,1,0,1,0,0,0,0,1,1.7384,21237,Don't understand how macros affect my stocks,0,0,Mobile App,1,31.0,69.0,0.8656,5.6494
INV0569,48,Male,Tier 3,20L-50L,Retired,12th Pass,Groww,2,5,Moderate,49451,1942010,0,1018288,923722,0,0,425301,0,0,0,0,1880034,2108999,63.8877,4,7,11,18,10.0,2.6105,7.39,66,81.8366,Diversified,50.8122,56.0331,0.1444,1,0,1,0,0,0,0,0,0,3.1585,0,Can't track all investments in one place,0,0,Mobile App,0,92.1,7.9,0.2322,6.1678
INV0570,39,Male,Tier 3,10L-20L,Self-Employed,Post-Graduate,Groww,5,6,Moderate,27957,905953,0,420970,484983,0,0,96258,0,1994684,0,0,2858955,2858955,14.452,4,5,7,12,8.5031,2.7671,5.74,34,70.8689,Diversified,56.6516,58.0317,0.1632,1,1,1,0,1,1,0,0,0,4.3354,14033,Don't know if I'm really diversified,1,340,Mobile App,0,31.7,68.3,4.3917,5.1869
INV0571,34,Female,Tier 1,10L-20L,Salaried-Private,Post-Graduate,Groww,4,7,Aggressive,36124,2579036,1,1393460,1185576,656822,0,0,0,0,335958,0,3867796,3867796,65.2053,4,5,13,18,10.0,3.6932,6.31,39,69.815,Diversified,45.0232,46.8841,0.1102,1,0,1,1,0,0,1,0,1,5.2671,3863,Don't know if I'm really diversified,1,284,Mobile App,1,66.7,33.3,0.8271,5.0639
INV0572,28,Female,Tier 3,6L-10L,Student,Graduate,Angel One,1,5,Moderate,14167,312367,0,169144,143223,0,0,265380,0,0,0,0,340201,556093,62.6685,3,10,4,14,10.0,2.5087,7.49,97,65.5872,IT,48.6535,62.2729,0.2029,1,1,0,0,0,0,0,0,0,0.4549,2740,Panic during market crashes,1,213,Web,0,56.2,43.8,3.3389,6.8655
INV0573,34,Male,Tier 2,6L-10L,Self-Employed,12th Pass,Upstox,3,6,Aggressive,10309,435817,1,196297,239520,0,0,497731,0,0,129306,0,659940,1008028,36.1376,5,2,11,13,7.3539,3.0124,4.34,15,57.9608,Diversified,48.6303,69.9932,0.2561,0,1,1,0,1,0,0,0,1,4.6461,20648,Don't know if I'm really diversified,0,0,Web,1,43.2,56.8,7.5522,4.7652
INV0574,34,Female,Tier 1,50L+,Self-Employed,Post-Graduate,Zerodha,1,5,Moderate,88547,608073,1,192666,415407,0,0,468456,0,10272873,0,0,10205217,12379123,12.8162,4,5,8,13,9.233,3.0466,6.19,35,63.4412,Diversified,68.1023,62.9859,0.1913,0,1,0,1,0,0,0,0,1,2.5,12676,Panic during market crashes,0,0,Mobile App,1,4.9,95.1,1.851,5.9853
INV0575,44,Female,Tier 1,6L-10L,Salaried-Private,12th Pass,5paisa,1,4,Aggressive,9517,363778,1,117215,246563,228310,0,0,49575,234909,0,0,883365,883365,29.4982,5,4,7,11,7.6939,2.1796,5.51,31,71.1918,Diversified,63.0164,69.5144,0.2372,1,1,0,0,0,0,0,0,1,1.6939,3332,Panic during market crashes,0,0,Web,1,41.2,58.8,3.431,6.3337
INV0576,39,Female,Tier 2,6L-10L,Salaried-Private,10th Pass,Upstox,4,7,Moderate,13021,1310338,0,528042,782296,476349,0,371327,0,0,0,2963143,1866517,5113687,15.5097,6,9,5,14,9.7653,3.7714,5.99,91,61.5096,Diversified,56.7665,52.2907,0.1259,0,0,1,1,0,1,1,0,0,4.1736,3239,No idea what will happen if a stock falls,1,236,Mobile App,0,25.6,74.4,0.1174,5.7989
INV0577,33,Female,Tier 1,6L-10L,Salaried-Private,12th Pass,5paisa,2,4,Aggressive,10169,331690,1,93951,237739,204991,0,0,41900,230591,0,0,761451,940475,31.7232,5,5,4,9,7.2692,1.5923,5.68,26,69.0846,Diversified,66.4308,76.1539,0.2954,1,1,0,0,0,0,0,0,1,0.4615,3270,Panic during market crashes,0,0,Web,1,35.3,64.7,3.6969,6.8254
INV0578,33,Female,Tier 1,10L-20L,Salaried-Private,Graduate,Upstox,2,4,Aggressive,20967,325492,0,185183,140309,203696,69170,233025,0,987974,72494,0,1647294,1932753,21.3248,6,4,8,12,8.0193,3.2646,4.75,23,61.1891,Diversified,47.5817,66.1167,0.1722,0,1,0,0,0,0,0,0,1,0.3923,6283,Panic during market crashes,0,0,Mobile App,1,16.8,83.2,1.4526,6.7592
INV0579,25,Male,Tier 1,6L-10L,Salaried-Private,Post-Graduate,Groww,3,6,Aggressive,12087,631744,0,370928,260816,230648,0,0,0,791822,0,0,1617199,1617199,23.9886,5,3,11,14,8.3633,3.0031,5.36,15,68.3422,Diversified,40.6844,61.9846,0.1739,1,1,0,0,1,0,0,0,0,4.2734,487,Panic during market crashes,1,257,Mobile App,0,39.1,60.9,5.3594,5.3039
INV0580,44,Male,Tier 2,6L-10L,Salaried-Private,Graduate,Zerodha,2,6,Moderate,12862,381290,1,202916,178374,234939,0,82769,63586,0,0,0,597997,691195,45.4284,5,10,5,15,10.0,3.5,6.5,83,60.7907,Diversified,45.5377,58.5875,0.1452,0,0,0,0,1,0,0,0,1,1.9744,808,Don't understand how macros affect my stocks,0,0,Mobile App,1,55.2,44.8,1.7894,6.5824
INV0581,31,Male,Tier 1,3L-6L,Salaried-Govt,10th Pass,5paisa,3,4,Conservative,9586,861776,0,413680,448096,193603,0,0,14974,598737,0,0,1518718,1607724,55.3075,5,6,3,9,7.613,1.1781,6.43,60,81.7356,Mining,49.5548,70.6082,0.2486,1,1,0,0,0,0,1,0,0,1.2226,0,Lost money following social media tips,0,0,Web,0,53.6,46.4,0.6945,6.8238
INV0582,42,Female,Tier 1,20L-50L,Self-Employed,Graduate,Zerodha,2,4,Moderate,64569,1790893,1,909454,881439,0,0,401609,54849,0,358181,3231906,2525396,5189553,38.8621,6,5,4,9,6.8502,3.2502,3.6,37,59.2267,Diversified,53.9657,69.2112,0.1968,0,1,0,1,0,0,0,0,1,2.2004,7255,Panic during market crashes,1,549,Web,1,34.5,65.5,0.5588,5.698
INV0583,30,Male,Tier 1,<3L,Student,Post-Graduate,Groww,4,7,Aggressive,1671,135622,1,79846,55776,0,0,234988,15077,0,0,0,159896,348490,39.2416,4,6,8,14,9.6958,3.3581,6.34,50,62.7438,Diversified,43.9673,63.4802,0.178,0,1,1,1,0,0,0,0,1,4.0,0,Panic during market crashes,1,0,Mobile App,1,38.9,61.1,0.0791,5.4604
INV0584,24,Female,Tier 3,3L-6L,Student,10th Pass,Upstox,2,5,Moderate,5558,108560,1,44235,64325,0,0,285009,57490,600640,0,0,814075,922472,13.6524,5,6,10,16,10.0,3.4778,6.52,50,59.2891,Diversified,56.3117,60.5474,0.2068,0,1,0,1,0,1,0,0,1,3.2591,2640,No idea what will happen if a stock falls,1,125,Mobile App,1,11.8,88.2,1.7239,6.1386
INV0585,29,Male,Tier 1,6L-10L,Salaried-Private,Graduate,Angel One,2,5,Aggressive,11144,657468,1,368717,288751,229686,0,0,0,1257983,0,0,2228558,2259195,36.8284,4,3,14,17,9.7178,2.7,7.02,20,65.9632,Diversified,46.1646,66.4906,0.1914,1,1,0,0,1,0,1,0,1,2.8713,55647,No idea what will happen if a stock falls,1,347,Mobile App,1,29.1,70.9,3.4726,6.1534
INV0586,56,Female,Tier 3,<3L,Self-Employed,Post-Graduate,Groww,3,6,Aggressive,3489,176153,1,79942,96211,0,0,309101,0,202410,27097,7791981,458920,7624264,3.2947,6,7,13,20,10.0,3.2852,6.71,68,76.5585,Diversified,47.6302,44.9083,0.1038,1,0,1,1,0,0,0,0,1,2.7219,4226,Don't know if I'm really diversified,0,0,Web,1,2.3,97.7,1.1651,6.5697
INV0587,32,Male,Tier 1,6L-10L,Salaried-Private,10th Pass,5paisa,2,4,Moderate,21132,279204,0,127190,152014,76466,40332,145922,0,0,41976,0,400887,636627,50.3457,5,8,4,12,8.9157,1.5386,7.38,88,81.7831,Diversified,49.1742,67.9086,0.2199,1,1,0,0,0,0,0,0,0,0.0,1318,Panic during market crashes,0,0,Mobile App,1,43.9,56.1,0.1164,7.4433
INV0588,43,Male,Tier 3,50L+,Salaried-Private,Graduate,Groww,4,7,Moderate,132339,10989827,1,4793245,6196582,3629269,0,0,82692,0,1780001,13285820,15562907,28062898,33.6426,6,5,5,10,7.2077,2.6697,4.54,25,61.8738,Diversified,55.0969,78.558,0.2276,0,1,1,1,0,0,1,0,1,5.1179,32159,No idea what will happen if a stock falls,0,0,Mobile App,1,39.2,60.8,0.283,5.1639
INV0589,46,Female,Tier 1,3L-6L,Salaried-Govt,10th Pass,5paisa,5,7,Aggressive,7374,330635,1,117311,213324,321947,0,94514,0,702419,0,0,1283291,1444502,12.0047,4,5,8,13,8.7506,2.5499,6.2,33,72.6016,Diversified,57.7865,63.9669,0.1852,1,1,0,1,1,1,0,0,1,4.7506,270,Don't know if I'm really diversified,1,78,Mobile App,1,22.9,77.1,3.6196,5.3189
INV0590,49,Male,Tier 2,50L+,Business Owner,Graduate,Groww,1,5,Conservative,67719,1254778,0,567777,687001,0,441346,0,0,5989524,0,5813122,8232548,12513023,18.9809,5,6,2,8,7.2396,1.3479,5.89,45,81.3994,Conglomerate,57.6709,81.8526,0.2918,1,1,0,1,0,0,0,0,0,0.8476,74847,Don't understand how macros affect my stocks,1,1593,Web,0,10.0,90.0,4.8142,6.7676
INV0591,42,Male,Tier 2,3L-6L,Student,Graduate,Zerodha,4,6,Moderate,6236,729667,1,271422,458245,0,0,0,0,0,0,12958030,883541,14570418,5.0592,3,7,8,15,10.0,2.9524,7.05,64,69.2724,Diversified,61.4575,57.9266,0.1626,1,1,0,1,0,0,1,0,1,3.2705,30957,Don't know if I'm really diversified,0,0,WhatsApp Bot,1,5.0,95.0,3.2544,5.7231
INV0592,44,Female,Tier 1,20L-50L,Self-Employed,12th Pass,Groww,1,3,Conservative,45753,491286,0,209292,281994,0,0,148167,0,0,172260,11905652,603292,14266610,4.009,5,7,4,11,8.8432,2.1866,6.66,48,69.0239,Banking,45.3493,67.8757,0.1938,1,1,0,0,0,0,0,0,0,0.0,31447,Panic during market crashes,1,603,Web,0,3.4,96.6,3.7784,7.4686
INV0593,56,Male,Tier 1,20L-50L,Retired,Post-Graduate,Groww,3,8,Aggressive,46787,2375687,0,1142023,1233664,0,0,0,0,1946939,0,3645228,4073176,8744729,42.8588,4,4,10,14,9.5014,3.9,5.6,40,61.7915,Diversified,53.1389,52.4014,0.1363,0,0,1,1,1,0,1,0,0,5.7507,0,Panic during market crashes,0,0,Web,0,27.2,72.8,0.2194,4.6452
INV0594,59,Male,Tier 1,6L-10L,Business Owner,Post-Graduate,Zerodha,4,8,Aggressive,11718,553312,1,205892,347420,0,0,174712,0,1179698,0,3686891,1854962,5610136,6.2085,5,7,10,17,9.7427,3.0971,6.65,55,78.2221,Diversified,50.3893,44.6909,0.1054,1,0,1,1,0,0,0,0,1,4.0,18954,Can't track all investments in one place,1,188,Mobile App,1,9.9,90.1,2.8946,6.0741
INV0595,47,Female,Tier 2,3L-6L,Student,Graduate,Groww,3,6,Moderate,5707,202308,0,109781,92527,0,61525,202595,99921,0,0,0,418866,540261,34.6959,5,7,6,13,8.7414,2.6028,6.14,39,68.8144,Diversified,54.3015,67.2503,0.2075,1,1,1,1,1,1,1,0,0,5.7379,1885,Can't track all investments in one place,1,116,Web,0,37.4,62.6,4.2625,5.1452
INV0596,47,Male,Tier 3,3L-6L,Business Owner,Graduate,5paisa,4,8,Aggressive,6576,589535,1,177359,412176,0,108657,0,50164,0,0,9083867,762549,10832121,7.4258,5,6,8,14,9.2235,1.4341,7.79,30,70.8317,Diversified,61.6849,77.9916,0.2971,1,1,1,1,0,1,1,0,1,6.5,25074,No idea what will happen if a stock falls,0,0,Mobile App,1,5.4,94.6,2.505,5.4513
INV0597,53,Male,Tier 3,10L-20L,Business Owner,12th Pass,Groww,3,5,Conservative,24641,844091,0,318775,525316,0,0,72231,0,344742,0,0,1100988,1187274,38.275,5,5,2,7,5.6756,1.0,4.68,51,75.1276,Diversified,56.5547,90.0745,0.3301,1,1,0,1,0,1,1,0,0,4.6488,3549,Panic during market crashes,1,364,Web,1,71.1,28.9,7.3897,4.9008
