investor_id,trade_date,trade_type,asset_class,instrument_name,trade_amount_inr,decision_basis,market_event_flag,market_event_name,loss_occurred,loss_amount_inr,checked_risk_before_trade,post_trade_regret_score,age,gender,city_tier,income_bracket,occupation,education,primary_platform,years_investing,financial_literacy_score,self_reported_risk_appetite,total_portfolio_value_inr,monthly_savings_inr,has_aa_consent,risk_awareness_score_out_of_10,knows_what_var_is,checks_portfolio_correlation,checks_sector_concentration,uses_stop_loss,simulates_before_trading,would_use_parakh_simulator,willingness_to_pay_monthly_inr,main_pain_point,preferred_channel,evt_date,evt_name,evt_type,evt_sectors_impacted,evt_avg_portfolio_impact_pct,evt_pct_sold_at_loss,evt_avg_loss_per_investor_inr,evt_panic_sell_rate_pct,evt_risk_checked_before_sell_pct,evt_sentiment,loss_pct_of_trade,uninformed_trade_flag,high_risk_trade_flag
INV0474,2024-05-23,BUY,Mutual Fund,Mirae Asset Banking ETF,28594,Social Media Tip,0,No Event,0,0,0,2,54,Male,Tier 2,10L-20L,Self-Employed,Graduate,Upstox,3,7,Moderate,415710,12109,1,4.0,1,0,0,0,0,1,299,Don't know if I'm really diversified,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,1,1
INV0474,2024-05-24,SELL,Direct Equity,L&T,10093,FOMO,0,No Event,1,3593,0,7,54,Male,Tier 2,10L-20L,Self-Employed,Graduate,Upstox,3,7,Moderate,415710,12109,1,4.0,1,0,0,0,0,1,299,Don't know if I'm really diversified,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,35.6,1,1
INV0474,2024-06-30,SELL,Direct Equity,Titan,21086,FOMO,0,No Event,0,0,0,4,54,Male,Tier 2,10L-20L,Self-Employed,Graduate,Upstox,3,7,Moderate,415710,12109,1,4.0,1,0,0,0,0,1,299,Don't know if I'm really diversified,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,1,1
INV0474,2024-11-27,SELL,Direct Equity,Infosys,10236,Broker Recommendation,0,No Event,0,0,0,3,54,Male,Tier 2,10L-20L,Self-Employed,Graduate,Upstox,3,7,Moderate,415710,12109,1,4.0,1,0,0,0,0,1,299,Don't know if I'm really diversified,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
INV0474,2025-04-26,BUY,Direct Equity,Infosys,3285,Own Research,0,No Event,0,0,0,2,54,Male,Tier 2,10L-20L,Self-Employed,Graduate,Upstox,3,7,Moderate,415710,12109,1,4.0,1,0,0,0,0,1,299,Don't know if I'm really diversified,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
INV0474,2025-06-15,BUY,Mutual Fund,Parag Parikh Flexi Cap,1579,FOMO,0,No Event,1,661,0,9,54,Male,Tier 2,10L-20L,Self-Employed,Graduate,Upstox,3,7,Moderate,415710,12109,1,4.0,1,0,0,0,0,1,299,Don't know if I'm really diversified,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,41.86,1,1
INV0475,2024-01-16,BUY,Direct Equity,Tata Motors,4362,Own Research,0,No Event,0,0,1,4,40,Male,Tier 1,6L-10L,Salaried-Govt,Graduate,Angel One,4,6,Conservative,597816,5329,1,3.5,0,0,0,1,0,1,308,Don't know if I'm really diversified,Web,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
INV0475,2024-01-27,SELL,Direct Equity,Bajaj Finserv,15303,Social Media Tip,1,Budget Surprise LTCG Hike,1,6078,0,9,40,Male,Tier 1,6L-10L,Salaried-Govt,Graduate,Angel One,4,6,Conservative,597816,5329,1,3.5,0,0,0,1,0,1,308,Don't know if I'm really diversified,Web,2024-02-01,Budget Surprise LTCG Hike,Regulatory,All Sectors,-10.61,43.3,2301.0,35.1,20.4,Extreme Fear,39.72,1,1
INV0475,2024-01-30,SELL,Direct Equity,JSW Steel,5416,Technical Analysis,1,Budget Surprise LTCG Hike,0,0,0,4,40,Male,Tier 1,6L-10L,Salaried-Govt,Graduate,Angel One,4,6,Conservative,597816,5329,1,3.5,0,0,0,1,0,1,308,Don't know if I'm really diversified,Web,2024-02-01,Budget Surprise LTCG Hike,Regulatory,All Sectors,-10.61,43.3,2301.0,35.1,20.4,Extreme Fear,0.0,0,0
INV0475,2024-02-05,BUY,Direct Equity,ITC,7717,News/Media,1,Budget Surprise LTCG Hike,0,0,0,2,40,Male,Tier 1,6L-10L,Salaried-Govt,Graduate,Angel One,4,6,Conservative,597816,5329,1,3.5,0,0,0,1,0,1,308,Don't know if I'm really diversified,Web,2024-02-01,Budget Surprise LTCG Hike,Regulatory,All Sectors,-10.61,43.3,2301.0,35.1,20.4,Extreme Fear,0.0,0,0
INV0475,2024-04-25,BUY,Direct Equity,JSW Steel,14558,Own Research,1,Iran-Israel Escalation,0,0,1,2,40,Male,Tier 1,6L-10L,Salaried-Govt,Graduate,Angel One,4,6,Conservative,597816,5329,1,3.5,0,0,0,1,0,1,308,Don't know if I'm really diversified,Web,2024-04-19,Iran-Israel Escalation,Geopolitical,Energy,-12.74,44.0,1535.0,21.8,22.6,Extreme Fear,0.0,0,0
INV0475,2024-06-04,SELL,Direct Equity,Britannia,18134,Social Media Tip,0,No Event,1,1037,0,9,40,Male,Tier 1,6L-10L,Salaried-Govt,Graduate,Angel One,4,6,Conservative,597816,5329,1,3.5,0,0,0,1,0,1,308,Don't know if I'm really diversified,Web,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,5.72,1,1
INV0475,2024-06-10,BUY,Direct Equity,Axis Bank,1181,News/Media,0,No Event,1,137,0,6,40,Male,Tier 1,6L-10L,Salaried-Govt,Graduate,Angel One,4,6,Conservative,597816,5329,1,3.5,0,0,0,1,0,1,308,Don't know if I'm really diversified,Web,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,11.6,0,0
INV0475,2024-06-15,BUY,Direct Equity,TCS,7204,Broker Recommendation,0,No Event,0,0,0,2,40,Male,Tier 1,6L-10L,Salaried-Govt,Graduate,Angel One,4,6,Conservative,597816,5329,1,3.5,0,0,0,1,0,1,308,Don't know if I'm really diversified,Web,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
INV0475,2024-06-27,BUY,Mutual Fund,Mirae Asset Hybrid Equity,4304,FOMO,0,No Event,1,1917,0,9,40,Male,Tier 1,6L-10L,Salaried-Govt,Graduate,Angel One,4,6,Conservative,597816,5329,1,3.5,0,0,0,1,0,1,308,Don't know if I'm really diversified,Web,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,44.54,1,1
INV0475,2024-08-02,BUY,Mutual Fund,ICICI Pru Pharma ETF,22288,Broker Recommendation,0,No Event,1,1415,0,7,40,Male,Tier 1,6L-10L,Salaried-Govt,Graduate,Angel One,4,6,Conservative,597816,5329,1,3.5,0,0,0,1,0,1,308,Don't know if I'm really diversified,Web,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,6.35,0,0
INV0475,2024-08-16,BUY,Mutual Fund,HDFC Top 100,9137,Broker Recommendation,0,No Event,1,3255,0,8,40,Male,Tier 1,6L-10L,Salaried-Govt,Graduate,Angel One,4,6,Conservative,597816,5329,1,3.5,0,0,0,1,0,1,308,Don't know if I'm really diversified,Web,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,35.62,0,0
INV0475,2024-10-27,SELL,Direct Equity,Maruti Suzuki,1950,Own Research,0,No Event,0,0,1,3,40,Male,Tier 1,6L-10L,Salaried-Govt,Graduate,Angel One,4,6,Conservative,597816,5329,1,3.5,0,0,0,1,0,1,308,Don't know if I'm really diversified,Web,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
INV0475,2024-11-09,BUY,Direct Equity,Hero MotoCorp,14373,FOMO,0,No Event,1,6305,0,8,40,Male,Tier 1,6L-10L,Salaried-Govt,Graduate,Angel One,4,6,Conservative,597816,5329,1,3.5,0,0,0,1,0,1,308,Don't know if I'm really diversified,Web,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,43.87,1,1
INV0475,2024-11-24,SELL,Direct Equity,TCS,26329,FOMO,0,No Event,1,10700,0,8,40,Male,Tier 1,6L-10L,Salaried-Govt,Graduate,Angel One,4,6,Conservative,597816,5329,1,3.5,0,0,0,1,0,1,308,Don't know if I'm really diversified,Web,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,40.64,1,1
INV0475,2025-01-08,BUY,Direct Equity,Kotak Mahindra,6122,Broker Recommendation,0,No Event,1,1478,0,9,40,Male,Tier 1,6L-10L,Salaried-Govt,Graduate,Angel One,4,6,Conservative,597816,5329,1,3.5,0,0,0,1,0,1,308,Don't know if I'm really diversified,Web,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,24.14,0,0
INV0475,2025-01-17,SELL,Mutual Fund,Nippon India Multi Cap,2473,News/Media,0,No Event,0,0,0,2,40,Male,Tier 1,6L-10L,Salaried-Govt,Graduate,Angel One,4,6,Conservative,597816,5329,1,3.5,0,0,0,1,0,1,308,Don't know if I'm really diversified,Web,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
INV0475,2025-01-21,BUY,Direct Equity,Zomato,26432,Social Media Tip,0,No Event,1,1832,0,8,40,Male,Tier 1,6L-10L,Salaried-Govt,Graduate,Angel One,4,6,Conservative,597816,5329,1,3.5,0,0,0,1,0,1,308,Don't know if I'm really diversified,Web,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,6.93,1,1
INV0475,2025-02-21,SELL,Mutual Fund,Mirae Asset Large Cap,2028,Social Media Tip,0,No Event,1,552,0,6,40,Male,Tier 1,6L-10L,Salaried-Govt,Graduate,Angel One,4,6,Conservative,597816,5329,1,3.5,0,0,0,1,0,1,308,Don't know if I'm really diversified,Web,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,27.22,1,1
INV0475,2025-02-28,BUY,Direct Equity,Nestle India,5563,News/Media,0,No Event,0,0,0,4,40,Male,Tier 1,6L-10L,Salaried-Govt,Graduate,Angel One,4,6,Conservative,597816,5329,1,3.5,0,0,0,1,0,1,308,Don't know if I'm really diversified,Web,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
INV0475,2025-03-05,BUY,Direct Equity,Britannia,3096,FOMO,0,No Event,0,0,0,1,40,Male,Tier 1,6L-10L,Salaried-Govt,Graduate,Angel One,4,6,Conservative,597816,5329,1,3.5,0,0,0,1,0,1,308,Don't know if I'm really diversified,Web,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,1,1
INV0475,2025-03-05,BUY,Direct Equity,ICICI Bank,8847,News/Media,0,No Event,0,0,0,3,40,Male,Tier 1,6L-10L,Salaried-Govt,Graduate,Angel One,4,6,Conservative,597816,5329,1,3.5,0,0,0,1,0,1,308,Don't know if I'm really diversified,Web,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
INV0475,2025-05-24,BUY,Direct Equity,HCL Tech,7356,FOMO,0,No Event,0,0,0,5,40,Male,Tier 1,6L-10L,Salaried-Govt,Graduate,Angel One,4,6,Conservative,597816,5329,1,3.5,0,0,0,1,0,1,308,Don't know if I'm really diversified,Web,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,1,1
INV0475,2025-06-21,BUY,Direct Equity,Nestle India,3769,Broker Recommendation,0,No Event,0,0,0,1,40,Male,Tier 1,6L-10L,Salaried-Govt,Graduate,Angel One,4,6,Conservative,597816,5329,1,3.5,0,0,0,1,0,1,308,Don't know if I'm really diversified,Web,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
INV0476,2024-01-01,BUY,Direct Equity,Adani Enterprises,28703,FOMO,0,No Event,0,0,0,1,61,Male,Tier 2,50L+,Business Owner,Post-Graduate,Angel One,5,9,Moderate,8097583,78343,0,5.0,1,1,0,0,0,1,1206,Don't know if I'm really diversified,Web,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,1,1
INV0476,2024-04-08,BUY,Direct Equity,JSW Steel,2159,FOMO,0,No Event,1,109,0,8,61,Male,Tier 2,50L+,Business Owner,Post-Graduate,Angel One,5,9,Moderate,8097583,78343,0,5.0,1,1,0,0,0,1,1206,Don't know if I'm really diversified,Web,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,5.05,1,1
INV0476,2024-09-20,BUY,Mutual Fund,Parag Parikh Flexi Cap,40675,Broker Recommendation,1,Fed Rate Cut 50bps,0,0,0,3,61,Male,Tier 2,50L+,Business Owner,Post-Graduate,Angel One,5,9,Moderate,8097583,78343,0,5.0,1,1,0,0,0,1,1206,Don't know if I'm really diversified,Web,2024-09-18,Fed Rate Cut 50bps,Global Macro,IT/Metals,-6.33,48.6,1842.0,46.8,17.6,Extreme Fear,0.0,0,0
INV0476,2024-11-26,BUY,Direct Equity,Asian Paints,22928,Social Media Tip,0,No Event,1,7656,0,7,61,Male,Tier 2,50L+,Business Owner,Post-Graduate,Angel One,5,9,Moderate,8097583,78343,0,5.0,1,1,0,0,0,1,1206,Don't know if I'm really diversified,Web,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,33.39,1,1
INV0476,2025-01-09,BUY,Mutual Fund,Motilal Oswal Nasdaq 100,2881,FOMO,0,No Event,0,0,0,3,61,Male,Tier 2,50L+,Business Owner,Post-Graduate,Angel One,5,9,Moderate,8097583,78343,0,5.0,1,1,0,0,0,1,1206,Don't know if I'm really diversified,Web,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,1,1
INV0476,2025-03-26,BUY,Direct Equity,HUL,5896,Social Media Tip,0,No Event,1,2624,0,7,61,Male,Tier 2,50L+,Business Owner,Post-Graduate,Angel One,5,9,Moderate,8097583,78343,0,5.0,1,1,0,0,0,1,1206,Don't know if I'm really diversified,Web,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,44.5,1,1
INV0476,2025-04-20,SELL,Direct Equity,Sun Pharma,6129,News/Media,0,No Event,1,515,0,8,61,Male,Tier 2,50L+,Business Owner,Post-Graduate,Angel One,5,9,Moderate,8097583,78343,0,5.0,1,1,0,0,0,1,1206,Don't know if I'm really diversified,Web,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,8.4,0,0
INV0476,2025-05-02,SELL,Mutual Fund,HDFC Balanced Advantage,34594,News/Media,0,No Event,1,5158,0,9,61,Male,Tier 2,50L+,Business Owner,Post-Graduate,Angel One,5,9,Moderate,8097583,78343,0,5.0,1,1,0,0,0,1,1206,Don't know if I'm really diversified,Web,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,14.91,0,0
INV0477,2024-07-19,SELL,Mutual Fund,Parag Parikh Flexi Cap,3819,FOMO,1,Budget 2024 STT Hike,1,208,0,7,25,Male,Tier 3,3L-6L,Salaried-Private,12th Pass,HDFC Securities,2,5,Moderate,284633,5548,1,1.0,0,0,0,0,0,1,77,Panic during market crashes,Mobile App,2024-07-23,Budget 2024 STT Hike,Regulatory,F&O,-12.57,47.7,1471.0,24.1,18.0,Neutral,5.45,1,1
INV0477,2024-08-12,BUY,Direct Equity,Hindalco,8775,FOMO,0,No Event,1,2384,0,6,25,Male,Tier 3,3L-6L,Salaried-Private,12th Pass,HDFC Securities,2,5,Moderate,284633,5548,1,1.0,0,0,0,0,0,1,77,Panic during market crashes,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,27.17,1,1
INV0477,2025-05-19,BUY,Direct Equity,Titan,67463,Technical Analysis,0,No Event,0,0,0,4,25,Male,Tier 3,3L-6L,Salaried-Private,12th Pass,HDFC Securities,2,5,Moderate,284633,5548,1,1.0,0,0,0,0,0,1,77,Panic during market crashes,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
INV0478,2024-02-04,BUY,Direct Equity,L&T,9100,News/Media,1,Budget Surprise LTCG Hike,0,0,0,4,40,Male,Tier 3,6L-10L,Business Owner,Post-Graduate,Zerodha,5,7,Aggressive,402495,10105,1,8.5,1,1,1,1,0,0,0,Don't know if I'm really diversified,WhatsApp Bot,2024-02-01,Budget Surprise LTCG Hike,Regulatory,All Sectors,-10.61,43.3,2301.0,35.1,20.4,Extreme Fear,0.0,0,0
INV0478,2024-02-05,SELL,Direct Equity,M&M,13584,Own Research,1,Budget Surprise LTCG Hike,0,0,1,1,40,Male,Tier 3,6L-10L,Business Owner,Post-Graduate,Zerodha,5,7,Aggressive,402495,10105,1,8.5,1,1,1,1,0,0,0,Don't know if I'm really diversified,WhatsApp Bot,2024-02-01,Budget Surprise LTCG Hike,Regulatory,All Sectors,-10.61,43.3,2301.0,35.1,20.4,Extreme Fear,0.0,0,0
INV0478,2024-02-19,BUY,Direct Equity,Wipro,13776,Social Media Tip,0,No Event,1,5236,0,6,40,Male,Tier 3,6L-10L,Business Owner,Post-Graduate,Zerodha,5,7,Aggressive,402495,10105,1,8.5,1,1,1,1,0,0,0,Don't know if I'm really diversified,WhatsApp Bot,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,38.01,1,1
INV0478,2024-03-25,BUY,Direct Equity,Axis Bank,28679,News/Media,0,No Event,1,6800,0,7,40,Male,Tier 3,6L-10L,Business Owner,Post-Graduate,Zerodha,5,7,Aggressive,402495,10105,1,8.5,1,1,1,1,0,0,0,Don't know if I'm really diversified,WhatsApp Bot,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,23.71,0,0
INV0478,2024-04-17,SELL,Direct Equity,L&T,43671,Own Research,1,Iran-Israel Escalation,1,5703,0,9,40,Male,Tier 3,6L-10L,Business Owner,Post-Graduate,Zerodha,5,7,Aggressive,402495,10105,1,8.5,1,1,1,1,0,0,0,Don't know if I'm really diversified,WhatsApp Bot,2024-04-19,Iran-Israel Escalation,Geopolitical,Energy,-12.74,44.0,1535.0,21.8,22.6,Extreme Fear,13.06,0,0
INV0478,2024-05-12,BUY,Direct Equity,ITC,1104,Social Media Tip,0,No Event,0,0,0,3,40,Male,Tier 3,6L-10L,Business Owner,Post-Graduate,Zerodha,5,7,Aggressive,402495,10105,1,8.5,1,1,1,1,0,0,0,Don't know if I'm really diversified,WhatsApp Bot,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,1,1
INV0478,2024-05-26,BUY,Direct Equity,Paytm,9390,Social Media Tip,0,No Event,1,2515,0,6,40,Male,Tier 3,6L-10L,Business Owner,Post-Graduate,Zerodha,5,7,Aggressive,402495,10105,1,8.5,1,1,1,1,0,0,0,Don't know if I'm really diversified,WhatsApp Bot,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,26.78,1,1
INV0478,2024-06-14,BUY,Mutual Fund,SBI Small Cap,24098,Own Research,0,No Event,0,0,1,1,40,Male,Tier 3,6L-10L,Business Owner,Post-Graduate,Zerodha,5,7,Aggressive,402495,10105,1,8.5,1,1,1,1,0,0,0,Don't know if I'm really diversified,WhatsApp Bot,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
INV0478,2024-07-05,BUY,Mutual Fund,Axis Bluechip Fund,10462,FOMO,0,No Event,1,3072,0,7,40,Male,Tier 3,6L-10L,Business Owner,Post-Graduate,Zerodha,5,7,Aggressive,402495,10105,1,8.5,1,1,1,1,0,0,0,Don't know if I'm really diversified,WhatsApp Bot,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,29.36,1,1
INV0478,2024-07-08,SELL,Mutual Fund,ICICI Pru Pharma ETF,35536,Social Media Tip,0,No Event,1,3735,0,6,40,Male,Tier 3,6L-10L,Business Owner,Post-Graduate,Zerodha,5,7,Aggressive,402495,10105,1,8.5,1,1,1,1,0,0,0,Don't know if I'm really diversified,WhatsApp Bot,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,10.51,1,1
INV0478,2024-08-18,SELL,Mutual Fund,SBI Nifty IT ETF,1035,News/Media,0,No Event,0,0,0,4,40,Male,Tier 3,6L-10L,Business Owner,Post-Graduate,Zerodha,5,7,Aggressive,402495,10105,1,8.5,1,1,1,1,0,0,0,Don't know if I'm really diversified,WhatsApp Bot,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
INV0478,2024-08-19,BUY,Direct Equity,NTPC,1930,FOMO,0,No Event,1,347,0,9,40,Male,Tier 3,6L-10L,Business Owner,Post-Graduate,Zerodha,5,7,Aggressive,402495,10105,1,8.5,1,1,1,1,0,0,0,Don't know if I'm really diversified,WhatsApp Bot,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,17.98,1,1
INV0478,2024-09-30,BUY,Mutual Fund,Parag Parikh Flexi Cap,9614,Broker Recommendation,0,No Event,0,0,0,4,40,Male,Tier 3,6L-10L,Business Owner,Post-Graduate,Zerodha,5,7,Aggressive,402495,10105,1,8.5,1,1,1,1,0,0,0,Don't know if I'm really diversified,WhatsApp Bot,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
INV0478,2024-11-04,SELL,Direct Equity,Bajaj Finserv,26031,News/Media,0,No Event,1,7544,0,6,40,Male,Tier 3,6L-10L,Business Owner,Post-Graduate,Zerodha,5,7,Aggressive,402495,10105,1,8.5,1,1,1,1,0,0,0,Don't know if I'm really diversified,WhatsApp Bot,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,28.98,0,0
INV0478,2024-11-26,SELL,Direct Equity,Reliance Industries,31601,Social Media Tip,0,No Event,1,7976,0,7,40,Male,Tier 3,6L-10L,Business Owner,Post-Graduate,Zerodha,5,7,Aggressive,402495,10105,1,8.5,1,1,1,1,0,0,0,Don't know if I'm really diversified,WhatsApp Bot,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,25.24,1,1
INV0478,2024-12-01,SELL,Direct Equity,Dr Reddy's,14661,Social Media Tip,0,No Event,1,971,0,7,40,Male,Tier 3,6L-10L,Business Owner,Post-Graduate,Zerodha,5,7,Aggressive,402495,10105,1,8.5,1,1,1,1,0,0,0,Don't know if I'm really diversified,WhatsApp Bot,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,6.62,1,1
INV0478,2024-12-18,BUY,Direct Equity,Wipro,9286,FOMO,0,No Event,0,0,0,4,40,Male,Tier 3,6L-10L,Business Owner,Post-Graduate,Zerodha,5,7,Aggressive,402495,10105,1,8.5,1,1,1,1,0,0,0,Don't know if I'm really diversified,WhatsApp Bot,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,1,1
INV0478,2025-01-18,SELL,Direct Equity,ITC,2133,Astrology/Gut,0,No Event,0,0,0,1,40,Male,Tier 3,6L-10L,Business Owner,Post-Graduate,Zerodha,5,7,Aggressive,402495,10105,1,8.5,1,1,1,1,0,0,0,Don't know if I'm really diversified,WhatsApp Bot,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,1,1
INV0478,2025-02-17,BUY,Direct Equity,Adani Ports,11621,Own Research,0,No Event,0,0,1,5,40,Male,Tier 3,6L-10L,Business Owner,Post-Graduate,Zerodha,5,7,Aggressive,402495,10105,1,8.5,1,1,1,1,0,0,0,Don't know if I'm really diversified,WhatsApp Bot,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
INV0478,2025-02-19,BUY,Direct Equity,Cipla,10209,FOMO,0,No Event,1,2754,0,7,40,Male,Tier 3,6L-10L,Business Owner,Post-Graduate,Zerodha,5,7,Aggressive,402495,10105,1,8.5,1,1,1,1,0,0,0,Don't know if I'm really diversified,WhatsApp Bot,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,26.98,1,1
INV0478,2025-04-18,BUY,Direct Equity,Avenue Supermarts,1589,Own Research,0,No Event,0,0,1,5,40,Male,Tier 3,6L-10L,Business Owner,Post-Graduate,Zerodha,5,7,Aggressive,402495,10105,1,8.5,1,1,1,1,0,0,0,Don't know if I'm really diversified,WhatsApp Bot,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
INV0478,2025-05-07,BUY,Direct Equity,JSW Steel,1858,Social Media Tip,0,No Event,0,0,0,1,40,Male,Tier 3,6L-10L,Business Owner,Post-Graduate,Zerodha,5,7,Aggressive,402495,10105,1,8.5,1,1,1,1,0,0,0,Don't know if I'm really diversified,WhatsApp Bot,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,1,1
INV0478,2025-06-16,BUY,Direct Equity,Coal India,18863,Own Research,0,No Event,0,0,1,3,40,Male,Tier 3,6L-10L,Business Owner,Post-Graduate,Zerodha,5,7,Aggressive,402495,10105,1,8.5,1,1,1,1,0,0,0,Don't know if I'm really diversified,WhatsApp Bot,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
INV0479,2024-08-07,BUY,Direct Equity,Divi's Labs,21385,News/Media,0,No Event,0,0,0,2,59,Male,Tier 3,20L-50L,Retired,Graduate,Zerodha,2,4,Moderate,2572151,58988,1,2.5,0,0,1,0,0,1,355,Don't know if I'm really diversified,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
INV0479,2024-09-18,SELL,Direct Equity,Bajaj Finserv,26190,News/Media,1,Fed Rate Cut 50bps,1,9148,0,7,59,Male,Tier 3,20L-50L,Retired,Graduate,Zerodha,2,4,Moderate,2572151,58988,1,2.5,0,0,1,0,0,1,355,Don't know if I'm really diversified,Mobile App,2024-09-18,Fed Rate Cut 50bps,Global Macro,IT/Metals,-6.33,48.6,1842.0,46.8,17.6,Extreme Fear,34.93,0,0
INV0479,2024-09-26,BUY,Direct Equity,Asian Paints,43447,Own Research,0,No Event,0,0,1,1,59,Male,Tier 3,20L-50L,Retired,Graduate,Zerodha,2,4,Moderate,2572151,58988,1,2.5,0,0,1,0,0,1,355,Don't know if I'm really diversified,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
INV0479,2024-10-13,SELL,Direct Equity,LIC,6938,Own Research,0,No Event,0,0,0,4,59,Male,Tier 3,20L-50L,Retired,Graduate,Zerodha,2,4,Moderate,2572151,58988,1,2.5,0,0,1,0,0,1,355,Don't know if I'm really diversified,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
INV0479,2024-12-11,BUY,Mutual Fund,UTI Flexi Cap,2013,FOMO,0,No Event,0,0,0,1,59,Male,Tier 3,20L-50L,Retired,Graduate,Zerodha,2,4,Moderate,2572151,58988,1,2.5,0,0,1,0,0,1,355,Don't know if I'm really diversified,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,1,1
